"","Date","Moneyness","Implied Volatility"
"138",2015082632659,0.525522895280804,0.874643361584301
"139",2015082632679,0.525298216174806,0.875151461951654
"140",2015082636395,0.528279459834252,0.88414324785427
"141",2015082638701,0.53002501897759,0.893986504084292
"142",2015082639784,0.530427235027485,0.863595197842266
"143",2015082639821,0.53008684589492,0.893844025730544
"144",2015082639868,0.530730446621209,0.862914807631845
"145",2015082642311,0.532533488916646,0.900585308623394
"146",2015082653299,0.517561460423425,0.851385280556931
"147",2015082728568,0.509424350483953,0.856779292263965
"148",2015082439117,0.531031579726435,0.878459488243599
"149",2015082439339,0.52919103594238,0.871761971577584
"150",2015082439671,0.529726456041183,0.870563398444912
"151",2015082440362,0.527469296049035,0.863679543761107
"152",2015082441452,0.527679788460076,0.863211954915449
"153",2015082442198,0.52651855656864,0.877758711469401
"154",2015082442367,0.526537293941803,0.89867925065913
"155",2015082449207,0.535126951255592,0.846762200265144
"156",2015082449384,0.53676493238456,0.854894454654284
"157",2015082450766,0.541999880070431,0.980797423731438
"158",2015082451683,0.545290965277145,0.927834543477148
"159",2015082452154,0.545676910348797,0.948286042692578
"160",2015082452867,0.539371376926113,0.947551530114155
"161",2015082527779,0.530469659723121,0.896516301668877
"162",2015082532430,0.531871447583996,0.882294543111704
"163",2015082639820,0.543344503133222,0.873423514208307
"164",2015083132722,0.522285779185002,0.905869308302279
"165",2015082153463,0.530745318068087,0.747513235661486
"166",2015082435288,0.547628971752861,0.888525717303137
"167",2015082437858,0.550891920251836,0.922766551526802
"168",2015082439117,0.54398356947586,0.857002216812614
"169",2015082441441,0.540508434307438,0.832928847477607
"170",2015082446968,0.547373908510361,0.818065526972143
"171",2015082450824,0.555402501515236,0.889888559009895
"172",2015082450841,0.554669199451468,0.885474209117603
"173",2015082450842,0.554566007636736,0.885711165554272
"174",2015082450889,0.554989240004531,0.91311758574704
"175",2015082451015,0.554130249394596,0.943849388186626
"176",2015082453731,0.550167482958248,0.907922644202643
"177",2015082467891,0.536015110521211,0.797921956979184
"178",2015082531286,0.543325270911053,0.86500233714802
"179",2015082531290,0.542903440745181,0.865952882758855
"180",2015082531300,0.542932186359711,0.855191988639734
"181",2015082531304,0.543153198299413,0.854698599263072
"182",2015082531305,0.543116774085305,0.85477990236211
"183",2015082553393,0.559693641375248,0.838084359749742
"184",2015083132366,0.533602896701439,0.877422164051369
"185",2015083147522,0.533270453370578,0.878197182939833
"186",2015083149810,0.534030698225212,0.876425414687332
"187",2015082153633,0.544166033915464,0.739123877466173
"188",2015082437671,0.563187443796028,0.857365327820213
"189",2015082437672,0.563222857242654,0.857285521449023
"190",2015082437691,0.562883898902427,0.858049537333445
"191",2015082478233,0.554607508532424,0.816364768879459
"192",2015082632661,0.564891709769818,0.831244906579296
"193",2015082634518,0.565349630146046,0.839779394369447
"194",2015082635590,0.565648061668793,0.847988841909916
"195",2015082650882,0.560747069039001,0.830036629638326
"196",2015082653195,0.555635743791713,0.816935286428141
"197",2015082653994,0.554823246216622,0.804085572025935
"198",2015083130922,0.544625517183147,0.850241406823223
"199",2015083131514,0.545616038573785,0.847976145597659
"200",2015083132725,0.547828677606253,0.873381198586665
"201",2015083135080,0.544510573635558,0.850504491411317
"202",2015083146916,0.544304754403576,0.850975685996797
"203",2015082417816,0.568108457069077,0.861632924632693
"204",2015082423920,0.574823356959549,0.880674264976209
"205",2015082425711,0.581146653979098,0.972767086805306
"206",2015082429602,0.584439950455432,1.04226002848304
"207",2015082431449,0.580154477836325,1.0806310559772
"208",2015082431966,0.586326644307478,0.936066714100985
"209",2015082433038,0.576461763031548,0.960217128890824
"210",2015082434311,0.575942416781142,0.832609159932473
"211",2015082435288,0.573706541836331,0.85435880868306
"212",2015082435921,0.573806668612207,0.831317694713428
"213",2015082436681,0.576190247543552,0.826038207719403
"214",2015082443690,0.564573041637262,0.788588083172307
"215",2015082449403,0.575998918946311,0.783199795322504
"216",2015082450058,0.580783118570688,0.838414352490838
"217",2015082451463,0.583051745842444,0.882125725775232
"218",2015082451499,0.583645857199704,0.884547065311245
"219",2015082454090,0.582862830321755,0.83886195586863
"220",2015082467670,0.561009817671809,0.773004631737068
"221",2015082478237,0.567729726242445,0.794705019967827
"222",2015082479871,0.572134451596125,0.84242846412488
"223",2015082506340,0.576368876080692,0.859081482770429
"224",2015082509541,0.573265004777209,0.86050227014084
"225",2015082510177,0.570835495588998,0.790180271948658
"226",2015082533212,0.568991642232449,0.794131831194016
"227",2015082553098,0.583339685990899,0.782331449608818
"228",2015082576820,0.573866706415009,0.824864566035415
"229",2015082632624,0.578391807868758,0.799471967787168
"230",2015082639319,0.582246766766061,0.808778550271515
"231",2015082653032,0.567377524497989,0.802183678090115
"232",2015082732271,0.561109466445015,0.767423303026203
"233",2015082741666,0.555275113579001,0.752488092527789
"234",2015082746633,0.554715078164397,0.780882624280991
"235",2015082748462,0.558625100845008,0.793407453749174
"236",2015082844785,0.555467437501821,0.817445370891771
"237",2015083132584,0.559872580723008,0.843646292885682
"238",2015083133092,0.55973296534025,0.843967335282811
"239",2015083133154,0.559856708003407,0.843682788640662
"240",2015083135668,0.557314756174794,0.849538071515696
"241",2015083151843,0.55901410240122,0.845621351645399
"242",2015082153744,0.570489321682549,0.66741191807541
"243",2015082428431,0.592274113234037,0.967644613806753
"244",2015082431680,0.593981739304243,0.97207381700095
"245",2015082432183,0.597615589445654,0.97540816720346
"246",2015082446810,0.586370151587544,0.767507194279877
"247",2015082450441,0.597265633074374,0.850357636195204
"248",2015082548399,0.586284859911769,0.745101377729744
"249",2015082653174,0.580977505411697,0.771140276610125
"250",2015082653482,0.581416215052218,0.770207384003821
"251",2015082734586,0.572446253657296,0.742338945913985
"252",2015082745459,0.568038374147942,0.751443220744356
"253",2015082746422,0.567966679288148,0.751591761708134
"254",2015082750302,0.575209388391119,0.773032855588117
"255",2015082837864,0.566246743307666,0.744434654225281
"256",2015083147426,0.570848661677027,0.816934456322121
"257",2015083148616,0.571104815864023,0.816355502858609
"258",2015083149502,0.571356018283393,0.815787939313218
"259",2015082150880,0.580100046239858,0.625680541692425
"260",2015082151345,0.582897872993311,0.643398581084575
"261",2015082151377,0.582794881540606,0.661018225343786
"262",2015082419126,0.59742587373534,0.811221738300598
"263",2015082424151,0.601732490664477,0.864189817938334
"264",2015082427165,0.603349338330014,0.943194992366839
"265",2015082431976,0.613379132308546,0.969009734134419
"266",2015082438567,0.600577076234121,0.804245669231317
"267",2015082440150,0.593094683329804,0.743599128488627
"268",2015082440892,0.592623902400895,0.75993464567655
"269",2015082442548,0.593116356452116,0.715673385985721
"270",2015082446477,0.597222981468322,0.735069401355844
"271",2015082446491,0.597638119814348,0.734214057615433
"272",2015082446821,0.599203908705753,0.753042569369714
"273",2015082450821,0.60834490511142,0.842641302007835
"274",2015082450889,0.607845358100201,0.837353442917114
"275",2015082451015,0.606904558860748,0.842760169190514
"276",2015082451463,0.609554097926191,0.842987701247115
"277",2015082467274,0.587154089655877,0.771487242120806
"278",2015082469301,0.587484035759898,0.755262143250716
"279",2015082470464,0.586809542033423,0.76469851962481
"280",2015082479248,0.595238095238095,0.79214455845183
"281",2015082527748,0.595191334605661,0.789136640814223
"282",2015082531275,0.595045598602936,0.776352733891553
"283",2015082531286,0.595070534807344,0.783015295229591
"284",2015082531309,0.595124199833008,0.776183474187358
"285",2015082531344,0.594802169199816,0.776877036078523
"286",2015082672289,0.616952789699571,0.784411036788806
"287",2015082729351,0.58606191871576,0.7484523803972
"288",2015082732270,0.586580820876309,0.731410776408564
"289",2015082839608,0.581248420520596,0.738453552112315
"290",2015082839934,0.580676108965134,0.759649529102651
"291",2015082845122,0.581615880642306,0.774133843741224
"292",2015082849402,0.581408803732695,0.758096184042174
"293",2015082849404,0.581395348837209,0.75812469533928
"294",2015082851123,0.580514891468955,0.75999152110477
"295",2015082853375,0.5818365798128,0.773658417328824
"296",2015082853447,0.581104054881573,0.775236945181585
"297",2015082853469,0.58059514007008,0.776334514899036
"298",2015082854689,0.578034682080925,0.765262221360575
"299",2015083135655,0.582650139205202,0.810252873738297
"300",2015083135777,0.582721053965037,0.810092005807719
"301",2015083149769,0.584572372601347,0.805897836795396
"302",2015082137405,0.588677354709419,0.575764441192772
"303",2015082137982,0.588382573860791,0.576255735891853
"304",2015082431277,0.627291169875789,0.961714479865035
"305",2015082435692,0.611740205648835,0.794078869124214
"306",2015082441248,0.603486740946896,0.720489714307327
"307",2015082441340,0.603295304494171,0.720880568644024
"308",2015082448249,0.612903064013762,0.756477184418647
"309",2015082448268,0.613160778583729,0.750872169377178
"310",2015082448314,0.6142165471914,0.753673563357655
"311",2015082448334,0.613900680716386,0.754347395584621
"312",2015082527028,0.607235142118863,0.778085274940304
"313",2015082530257,0.603914484499655,0.724925260700004
"314",2015082531345,0.60777583601506,0.716985647181482
"315",2015082531382,0.608525516652746,0.7237967063371
"316",2015082548630,0.612376786316116,0.70757337335809
"317",2015082548636,0.612697171164125,0.706919880498086
"318",2015082630359,0.613817421966828,0.71862461141224
"319",2015082633356,0.62140790636279,0.751315666228035
"320",2015082644679,0.62009367372518,0.75416234923309
"321",2015082648863,0.61893269894163,0.756680584321942
"322",2015082670940,0.629773549510921,0.754017893035366
"323",2015082670951,0.629672302457062,0.754239533236252
"324",2015082670981,0.628846668450629,0.756047838359118
"325",2015082741665,0.593059936908517,0.697696202648435
"326",2015082836194,0.592785672244176,0.713293432669048
"327",2015083135528,0.595690747782002,0.77931991211326
"328",2015083147516,0.596736991345197,0.776991886283657
"329",2015083147676,0.596901193802388,0.776626798848639
"330",2015083147697,0.596810239739943,0.776829016431274
"331",2015083147754,0.597057001454794,0.776280447552951
"332",2015083147994,0.597052845528455,0.776289685035036
"333",2015083149770,0.597280467657898,0.775783816125866
"334",2015082138319,0.602633624831594,0.584270918881942
"335",2015082148471,0.601654550012534,0.585946843434923
"336",2015082151201,0.606446103845183,0.599010818160456
"337",2015082151209,0.606607193120523,0.598728494045763
"338",2015082151232,0.607051334862525,0.614280758231038
"339",2015082152867,0.606903527626754,0.639629917143816
"340",2015082153810,0.608758145461793,0.646407048761087
"341",2015082153975,0.609316478535275,0.654531102722823
"342",2015082154806,0.607851414098775,0.665683919072065
"343",2015082400747,0.626713670191931,0.852511638387076
"344",2015082404081,0.623295675886249,0.91988606511737
"345",2015082410820,0.62031532695787,0.816323986221944
"346",2015082416534,0.617999227500966,0.789207301982861
"347",2015082419867,0.623052959501558,0.80416528364739
"348",2015082427327,0.630789122278982,0.918251931129312
"349",2015082428524,0.632411067193676,0.930020697400756
"350",2015082430789,0.651346589168485,0.994772733930819
"351",2015082431328,0.638569325554768,1.02879123281104
"352",2015082432273,0.636195394455872,0.899990129028849
"353",2015082432274,0.636277896199549,0.899787214009991
"354",2015082432409,0.636979349168982,0.901323990128783
"355",2015082433221,0.630602842608777,0.876376722618323
"356",2015082433648,0.627064649979924,0.851685669807774
"357",2015082433756,0.625026252782795,0.805649440865396
"358",2015082434739,0.625251403168357,0.802203759766573
"359",2015082435624,0.624192030842429,0.789082333633973
"360",2015082435693,0.624787466503094,0.777726079190202
"361",2015082437878,0.629508196721312,0.774038464023713
"362",2015082438884,0.62379150241601,0.757671904164234
"363",2015082440353,0.61751020081218,0.723530857125066
"364",2015082441410,0.617280229551085,0.705332227657727
"365",2015082441517,0.617398459218544,0.70509150260902
"366",2015082442669,0.619354838709677,0.686783805723478
"367",2015082442721,0.618860444727465,0.68777277024135
"368",2015082442740,0.617914184504204,0.697089288058556
"369",2015082443060,0.616808018504241,0.691884253444137
"370",2015082449654,0.630154758595125,0.755344643795984
"371",2015082450435,0.637513337805533,0.783201356459682
"372",2015082451463,0.636056450009938,0.807338778999297
"373",2015082451481,0.63622398346905,0.79681656375442
"374",2015082451731,0.639792933113385,0.79384113908151
"375",2015082451776,0.639115210715379,0.814556726071094
"376",2015082452003,0.638190237764778,0.818969051794648
"377",2015082452079,0.637217483654708,0.816634185670068
"378",2015082452285,0.640106798567462,0.845938414460537
"379",2015082452351,0.639675897545244,0.826524524447477
"380",2015082452393,0.639661690039489,0.82868902508411
"381",2015082452483,0.638638572830624,0.831080522881866
"382",2015082452839,0.63128280783614,0.782698776667115
"383",2015082452840,0.631211538332951,0.782857577185592
"384",2015082452841,0.631136646229044,0.783024461997787
"385",2015082452843,0.631137427983493,0.783022719919477
"386",2015082452845,0.631142553652272,0.783011297804282
"387",2015082452846,0.630951109504523,0.783437955582446
"388",2015082452848,0.630819013352335,0.783732397719684
"389",2015082452943,0.632381198591062,0.813256925537535
"390",2015082453058,0.630587891836661,0.795973649007346
"391",2015082461849,0.612010710187428,0.693451451099345
"392",2015082461896,0.612108266649664,0.701337071847954
"393",2015082462851,0.611932687404386,0.709211039637392
"394",2015082477997,0.617681122120705,0.735603060237766
"395",2015082478792,0.620625209372851,0.750715656280897
"396",2015082483207,0.623680363813546,0.84851466935839
"397",2015082483219,0.623754656501777,0.848341827636205
"398",2015082483520,0.623295675886249,0.84940985261544
"399",2015082483536,0.622819411204983,0.850518621935665
"400",2015082530787,0.618265358107523,0.702121149988341
"401",2015082530831,0.61875483402214,0.708671960131166
"402",2015082534003,0.622448147846255,0.70811021504975
"403",2015082545363,0.626541880408819,0.706236816680968
"404",2015082550908,0.626042124860623,0.700712090811698
"405",2015082551337,0.627154677621964,0.698428016965313
"406",2015082553150,0.638051285033627,0.719707793939295
"407",2015082553247,0.639046061676048,0.722109702364027
"408",2015082553363,0.63959696629521,0.729528586150143
"409",2015082553823,0.640430369208108,0.7358235131999
"410",2015082554264,0.642570281124498,0.756359151788911
"411",2015082626730,0.628354496661867,0.722740485060903
"412",2015082626822,0.628673400893895,0.722065132159996
"413",2015082630338,0.626713670191931,0.706129586699132
"414",2015082633402,0.633865751901751,0.738263749533311
"415",2015082633507,0.635689982313065,0.739116423178293
"416",2015082634360,0.634005650062789,0.732967609217045
"417",2015082641729,0.639403223657919,0.744436715690573
"418",2015082645317,0.631762498687633,0.742821825604694
"419",2015082649072,0.630749014454665,0.739993354541217
"420",2015082653996,0.619456471388597,0.721269852412043
"421",2015082673119,0.641468249548969,0.744088056465143
"422",2015082674197,0.6424747174301,0.735267229192021
"423",2015082724011,0.613026819923372,0.724189513799088
"424",2015082725927,0.614177258380961,0.721778215657809
"425",2015082736654,0.607759446640452,0.700614816466248
"426",2015082740171,0.60623283129677,0.688616394726172
"427",2015082742148,0.605907599091139,0.670957922426397
"428",2015082749610,0.609137055837564,0.697816322942558
"429",2015082831724,0.606888607141478,0.702118679726289
"430",2015082837230,0.604559385364624,0.706886088156687
"431",2015082837428,0.604457876841708,0.707094171358743
"432",2015082851749,0.606603708554492,0.73137547833908
"433",2015083130582,0.60790273556231,0.750822064545926
"434",2015083130698,0.607318351163683,0.752101714134091
"435",2015083130702,0.607439018817253,0.751837406911492
"436",2015083149779,0.609911054637865,0.762841560244308
"437",2015080461200,0.585950076194975,0.461777981357432
"438",2015082138209,0.614805520702635,0.562597546989833
"439",2015082138273,0.614623072992992,0.562904497002536
"440",2015082138636,0.614597313331745,0.562947840742241
"441",2015082139011,0.613500423986841,0.564794797402282
"442",2015082145470,0.613417871594628,0.564933903771864
"443",2015082148204,0.614196018551228,0.563623249517078
"444",2015082148322,0.614018831793432,0.56392157678133
"445",2015082148325,0.614035087719298,0.563894204089539
"446",2015082148471,0.614189019804462,0.563635031959248
"447",2015082150859,0.617531759193493,0.594469763457329
"448",2015082151195,0.619027930907755,0.591833613699042
"449",2015082151338,0.620429869266563,0.602372151461616
"450",2015082153936,0.621889174603524,0.63770388580414
"451",2015082153959,0.62135740082295,0.638699482531491
"452",2015082425455,0.645749163161798,0.914928613049174
"453",2015082431829,0.650138209653414,0.910734293583313
"454",2015082432111,0.651993982981854,0.906082997235691
"455",2015082433640,0.640515623825986,0.792201870832271
"456",2015082437880,0.642687405487147,0.758099021592725
"457",2015082437881,0.642710905555145,0.758047232544982
"458",2015082437882,0.642801134144487,0.757848399545621
"459",2015082441975,0.628973705850498,0.680057293626252
"460",2015082442106,0.628366247755835,0.687640500721393
"461",2015082442633,0.631606084042279,0.681104162017158
"462",2015082443722,0.62864264506433,0.673971701478413
"463",2015082449655,0.64338872868171,0.738271267526389
"464",2015082449657,0.643284551497312,0.73849676152584
"465",2015082451500,0.649973470470592,0.775624056053336
"466",2015082451736,0.653086705321603,0.786477874780796
"467",2015082465853,0.62780269058296,0.716292425454184
"468",2015082528915,0.633725132184565,0.717444737670085
"469",2015082529208,0.633057785798084,0.713785532051465
"470",2015082545679,0.6396101423894,0.671434358881063
"471",2015082632433,0.643599159811333,0.710569576587008
"472",2015082632440,0.643945467018164,0.709832888732585
"473",2015082639327,0.6485878323599,0.726517340804188
"474",2015082639332,0.648336817592421,0.722980913766096
"475",2015082639655,0.649622397996347,0.720197087415523
"476",2015082640257,0.649331527180633,0.720826628947467
"477",2015082648588,0.645269614056343,0.721038276409857
"478",2015082653054,0.632578026563113,0.705860095949954
"479",2015082729742,0.624741019347847,0.68839380102813
"480",2015082731332,0.622135174502334,0.682721222513868
"481",2015082733262,0.623945500270589,0.666655994904009
"482",2015082830525,0.619832334778459,0.689410915386431
"483",2015082831422,0.61821480711578,0.677786461029497
"484",2015082831457,0.618251364668693,0.677712899417156
"485",2015082833615,0.618101545253863,0.692950888850664
"486",2015083147518,0.622064237653929,0.734534440550898
"487",2015082134682,0.623327404797127,0.547374905299403
"488",2015082137883,0.625723492788537,0.563493892716045
"489",2015082138279,0.62734132745425,0.560736118039288
"490",2015082141758,0.625390869293308,0.543949677839299
"491",2015082147901,0.625931784816032,0.56313853641641
"492",2015082150769,0.629722921914358,0.572010381420482
"493",2015082150800,0.629881582262535,0.57173510373749
"494",2015082151338,0.633091703333228,0.589533182561256
"495",2015082153936,0.634580790411759,0.626667205919912
"496",2015082412874,0.64749335615513,0.771614154865628
"497",2015082412956,0.647249190938511,0.772161769016613
"498",2015082425290,0.657812738024347,0.830012617610194
"499",2015082427869,0.654878847413229,0.852827697033241
"500",2015082430774,0.674532009691675,0.940436593928672
"501",2015082432284,0.663065651835213,0.911815944307956
"502",2015082433681,0.652081126796188,0.804511857973252
"503",2015082437961,0.655594405594405,0.743642149706325
"504",2015082438011,0.655144253623099,0.742074757343946
"505",2015082438698,0.650447046834899,0.704305507367524
"506",2015082447440,0.65262223614483,0.692498805477237
"507",2015082448633,0.654272869173465,0.706407425782579
"508",2015082449520,0.655436848659632,0.710321905159914
"509",2015082449521,0.65554297123667,0.710095394302162
"510",2015082449522,0.655604434508395,0.709964216078289
"511",2015082449523,0.655547846798469,0.71008498833119
"512",2015082449552,0.654964631909877,0.711330099070995
"513",2015082449553,0.65481671145702,0.711646007514097
"514",2015082449555,0.654795851551444,0.711690560912828
"515",2015082449558,0.654988157391542,0.711279860707945
"516",2015082449559,0.654803173869503,0.711674921518215
"517",2015082449657,0.656412807650319,0.720234400391761
"518",2015082452839,0.657586258162645,0.74908822208613
"519",2015082452840,0.657512019096824,0.749253137912902
"520",2015082452841,0.657434006488588,0.749426448541296
"521",2015082452843,0.657434820816138,0.749424639389429
"522",2015082452845,0.65744016005445,0.749412777497374
"523",2015082452846,0.657240739067211,0.749855859899009
"524",2015082452847,0.657170952070333,0.750010935056159
"525",2015082453954,0.661383914644038,0.752163073931481
"526",2015082469239,0.638362387688116,0.692681870830048
"527",2015082474879,0.640692973520159,0.70565503751414
"528",2015082481594,0.64985703145308,0.789211834144361
"529",2015082525687,0.646023947957514,0.679941722243712
"530",2015082536553,0.646663217796172,0.678628594494531
"531",2015082539061,0.645258425999614,0.658507077058093
"532",2015082550860,0.651556350936939,0.663347999927593
"533",2015082633423,0.661232537449807,0.70849447855574
"534",2015082645181,0.659863249030116,0.700232593375735
"535",2015082645327,0.658327847267939,0.699563655292673
"536",2015082649511,0.653895686865155,0.700690820065172
"537",2015082729682,0.637186185803492,0.671249570486582
"538",2015082730849,0.636161863812892,0.673332824806753
"539",2015082731312,0.635146464774777,0.66584242644686
"540",2015082735274,0.634924017799185,0.655666504358593
"541",2015082740047,0.632295201107964,0.648805423694836
"542",2015082741217,0.631911532385466,0.6354802427331
"543",2015082745154,0.62988402381543,0.639408170588039
"544",2015082844723,0.6311784755081,0.67743442244796
"545",2015082844801,0.631472594089416,0.676833929061053
"546",2015082851330,0.631790667846011,0.696958397758724
"547",2015083130530,0.632751202227284,0.709891717517887
"548",2015083134409,0.633552965027876,0.708165226556118
"549",2015082143425,0.638511814982403,0.541041753944229
"550",2015082144647,0.636960644483802,0.543647944524362
"551",2015082145855,0.635440475784349,0.546206247065845
"552",2015082148956,0.637224902158381,0.558192016638584
"553",2015082153485,0.641846361185983,0.605435744479965
"554",2015082153917,0.64441808320248,0.613347641584528
"555",2015082154375,0.644179558711641,0.619557406951381
"556",2015082437955,0.666229508196721,0.730499992990196
"557",2015082438079,0.665362718731446,0.730087226012191
"558",2015082451496,0.673906620276292,0.744850812119211
